CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
"20428","20","428",Santa María Quiegolani,,,,,,,,,,,,,,,,,,,,,,,
"20429","20","429",Santa María Sola,,,,,,,,,,,,,,,,,,,,,,,
"20430","20","430",Santa María Tataltepec,,,,,,,,,,,,,,,,,,,,,,,
"20407","20","407",Santa María Chimalapa,,,,,,,,,,,,,,,,,,,,,,,
"20408","20","408",Santa María del Rosario,,,,,,,,,,,,,,,,,,,,,,,
"20409","20","409",Santa María del Tule,,,,,,,,,,,,,,,,,,,,,,,
"20410","20","410",Santa María Ecatepec,,,,,,,,,,,,,,,,,,,,,,,
"20403","20","403",Santa María Coyotepec,,,,,,,,,,,,,,,,,,,,,,,
"20404","20","404",Santa María Chachoápam,,,,,,,,,,,,,,,,,,,,,,,
"20405","20","405",Villa de Chilapa de Díaz,,,,,,,,,,,,,,,,,,,,,,,
"20406","20","406",Santa María Chilchotla,,,,,,,,,,,,,,,,,,,,,,,
"20415","20","415",Santa María Ipalapa,,,,,,,,,,,,,,,,,,,,,,,
"20416","20","416",Santa María Ixcatlán,,,,,,,,,,,,,,,,,,,,,,,
"20417","20","417",Santa María Jacatepec,,,,,,,,,,,,,,,,,,,,,,,
"20418","20","418",Santa María Jalapa del Marqués,,,,,,,,,,,,,,,,,,,,,,,
"20411","20","411",Santa María Guelacé,,,,,,,,,,,,,,,,,,,,,,,
"20412","20","412",Santa María Guienagati,,,,,,,,,,,,,,,,,,,,,,,
"20414","20","414",Santa María Huazolotitlán,,,,,,,,,,,,,,,,,,,,,,,
"20391","20","391",Santa Lucía Miahuatlán,,,,,,,,,,,,,,,,,,,,,,,
"20392","20","392",Santa Lucía Monteverde,,,,,,,,,,,,,,,,,,,,,,,
"20393","20","393",Santa Lucía Ocotlán,,,,,,,,,,,,,,,,,,,,,,,
"20394","20","394",Santa María Alotepec,,,,,,,,,,,,,,,,,,,,,,,
"20387","20","387",Santa Gertrudis,,,,,,,,,,,,,,,,,,,,,,,
"20388","20","388",Santa Inés del Monte,,,,,,,,,,,,,,,,,,,,,,,
"20389","20","389",Santa Inés Yatzeche,,,,,,,,,,,,,,,,,,,,,,,
"20400","20","400",Santa María Camotlán,,,,,,,,,,,,,,,,,,,,,,,
"20401","20","401",Santa María Colotepec,,,,,,,,,,,,,,,,,,,,,,,
"20402","20","402",Santa María Cortijo,,,,,,,,,,,,,,,,,,,,,,,
"20395","20","395",Santa María Apazco,,,,,,,,,,,,,,,,,,,,,,,
"20396","20","396",Santa María la Asunción,,,,,,,,,,,,,,,,,,,,,,,
"20397","20","397",Heroica Ciudad de Tlaxiaco,,,,,,,,,,,,,,,,,,,,,,,
"20398","20","398",Ayoquezco de Aldama,,,,,,,,,,,,,,,,,,,,,,,
"20375","20","375",Santa Cruz Amilpas,,,,,,,,,,,,,,,,,,,,,,,
"20376","20","376",Santa Cruz de Bravo,,,,,,,,,,,,,,,,,,,,,,,
"20377","20","377",Santa Cruz Itundujia,,,,,,,,,,,,,,,,,,,,,,,
"20378","20","378",Santa Cruz Mixtepec,,,,,,,,,,,,,,,,,,,,,,,
"20371","20","371",Santa Catarina Ticuá,,,,,,,,,,,,,,,,,,,,,,,
"20372","20","372",Santa Catarina Yosonotú,,,,,,,,,,,,,,,,,,,,,,,
"20373","20","373",Santa Catarina Zapoquila,,,,,,,,,,,,,,,,,,,,,,,
"20374","20","374",Santa Cruz Acatepec,,,,,,,,,,,,,,,,,,,,,,,
"20383","20","383",Santa Cruz Tayata,,,,,,,,,,,,,,,,,,,,,,,
"20384","20","384",Santa Cruz Xitla,,,,,,,,,,,,,,,,,,,,,,,
"20386","20","386",Santa Cruz Zenzontepec,,,,,,,,,,,,,,,,,,,,,,,
"20379","20","379",Santa Cruz Nundaco,,,,,,,,,,,,,,,,,,,,,,,
"20380","20","380",Santa Cruz Papalutla,,,,,,,,,,,,,,,,,,,,,,,
"20381","20","381",Santa Cruz Tacache de Mina,,,,,,,,,,,,,,,,,,,,,,,
"20382","20","382",Santa Cruz Tacahua,,,,,,,,,,,,,,,,,,,,,,,
"20359","20","359",Santa Ana Yareni,,,,,,,,,,,,,,,,,,,,,,,
"20360","20","360",Santa Ana Zegache,,,,,,,,,,,,,,,,,,,,,,,
"20361","20","361",Santa Catalina Quierí,,,,,,,,,,,,,,,,,,,,,,,
"20362","20","362",Santa Catarina Cuixtla,,,,,,,,,,,,,,,,,,,,,,,
"20355","20","355",Santa Ana Cuauhtémoc,,,,,,,,,,,,,,,,,,,,,,,
"20356","20","356",Santa Ana del Valle,,,,,,,,,,,,,,,,,,,,,,,
"20357","20","357",Santa Ana Tavela,,,,,,,,,,,,,,,,,,,,,,,
"20358","20","358",Santa Ana Tlapacoyan,,,,,,,,,,,,,,,,,,,,,,,
"20367","20","367",Santa Catarina Mechoacán,,,,,,,,,,,,,,,,,,,,,,,
"20368","20","368",Santa Catarina Minas,,,,,,,,,,,,,,,,,,,,,,,
"20369","20","369",Santa Catarina Quiané,,,,,,,,,,,,,,,,,,,,,,,
"20370","20","370",Santa Catarina Tayata,,,,,,,,,,,,,,,,,,,,,,,
"20363","20","363",Santa Catarina Ixtepeji,,,,,,,,,,,,,,,,,,,,,,,
"20364","20","364",Santa Catarina Juquila,,,,,,,,,,,,,,,,,,,,,,,
"20365","20","365",Santa Catarina Lachatao,,,,,,,,,,,,,,,,,,,,,,,
"20366","20","366",Santa Catarina Loxicha,,,,,,,,,,,,,,,,,,,,,,,
"20343","20","343",San Sebastián Abasolo,,,,,,,,,,,,,,,,,,,,,,,
"20344","20","344",San Sebastián Coatlán,,,,,,,,,,,,,,,,,,,,,,,
"20345","20","345",San Sebastián Ixcapa,,,,,,,,,,,,,,,,,,,,,,,
"20346","20","346",San Sebastián Nicananduta,,,,,,,,,,,,,,,,,,,,,,,
"20339","20","339",San Pedro y San Pablo Teposcolula,,,,,,,,,,,,,,,,,,,,,,,
"20341","20","341",San Pedro Yucunama,,,,,,,,,,,,,,,,,,,,,,,
"20342","20","342",San Raymundo Jalpan,,,,,,,,,,,,,,,,,,,,,,,
"20351","20","351",San Simón Almolongas,,,,,,,,,,,,,,,,,,,,,,,
"20352","20","352",San Simón Zahuatlán,,,,,,,,,,,,,,,,,,,,,,,
"20353","20","353",Santa Ana,,,,,,,,,,,,,,,,,,,,,,,
"20354","20","354",Santa Ana Ateixtlahuaca,,,,,,,,,,,,,,,,,,,,,,,
"20347","20","347",San Sebastián Río Hondo,,,,,,,,,,,,,,,,,,,,,,,
"20348","20","348",San Sebastián Tecomaxtlahuaca,,,,,,,,,,,,,,,,,,,,,,,
"20349","20","349",San Sebastián Teitipac,,,,,,,,,,,,,,,,,,,,,,,
"20350","20","350",San Sebastián Tutla,,,,,,,,,,,,,,,,,,,,,,,
"20327","20","327",San Pedro Tapanatepec,,,,,,,,,,,,,,,,,,,,,,,
"20328","20","328",San Pedro Taviche,,,,,,,,,,,,,,,,,,,,,,,
"20329","20","329",San Pedro Teozacoalco,,,,,,,,,,,,,,,,,,,,,,,
"20330","20","330",San Pedro Teutila,,,,,,,,,,,,,,,,,,,,,,,
"20323","20","323",San Pedro Ocotepec,,,,,,,,,,,,,,,,,,,,,,,
"20324","20","324",San Pedro Pochutla,,,,,,,,,,,,,,,,,,,,,,,
"20325","20","325",San Pedro Quiatoni,,,,,,,,,,,,,,,,,,,,,,,
"20326","20","326",San Pedro Sochiápam,,,,,,,,,,,,,,,,,,,,,,,
"20335","20","335",San Pedro Yaneri,,,,,,,,,,,,,,,,,,,,,,,
"20336","20","336",San Pedro Yólox,,,,,,,,,,,,,,,,,,,,,,,
"20337","20","337",San Pedro y San Pablo Ayutla,,,,,,,,,,,,,,,,,,,,,,,
"20338","20","338",Villa de Etla,,,,,,,,,,,,,,,,,,,,,,,
"20331","20","331",San Pedro Tidaá,,,,,,,,,,,,,,,,,,,,,,,
"20332","20","332",San Pedro Topiltepec,,,,,,,,,,,,,,,,,,,,,,,
"20333","20","333",San Pedro Totolápam,,,,,,,,,,,,,,,,,,,,,,,
"20334","20","334",Villa de Tututepec,,,,,,,,,,,,,,,,,,,,,,,
"20311","20","311",San Pedro Jaltepetongo,,,,,,,,,,,,,,,,,,,,,,,
"20312","20","312",San Pedro Jicayán,,,,,,,,,,,,,,,,,,,,,,,
"20313","20","313",San Pedro Jocotipac,,,,,,,,,,,,,,,,,,,,,,,
"20314","20","314",San Pedro Juchatengo,,,,,,,,,,,,,,,,,,,,,,,
"20307","20","307",San Pedro Huamelula,,,,,,,,,,,,,,,,,,,,,,,
"20308","20","308",San Pedro Huilotepec,,,,,,,,,,,,,,,,,,,,,,,
"20309","20","309",San Pedro Ixcatlán,,,,,,,,,,,,,,,,,,,,,,,
"20310","20","310",San Pedro Ixtlahuaca,,,,,,,,,,,,,,,,,,,,,,,
"20319","20","319",San Pedro Mixtepec,,,,,,,,,,,,,,,,,,,,,,,
"20320","20","320",San Pedro Molinos,,,,,,,,,,,,,,,,,,,,,,,
"20321","20","321",San Pedro Nopala,,,,,,,,,,,,,,,,,,,,,,,
"20322","20","322",San Pedro Ocopetatillo,,,,,,,,,,,,,,,,,,,,,,,
"20315","20","315",San Pedro Mártir,,,,,,,,,,,,,,,,,,,,,,,
"20316","20","316",San Pedro Mártir Quiechapa,,,,,,,,,,,,,,,,,,,,,,,
"20317","20","317",San Pedro Mártir Yucuxaco,,,,,,,,,,,,,,,,,,,,,,,
"20318","20","318",San Pedro Mixtepec,,,,,,,,,,,,,,,,,,,,,,,
"20295","20","295",San Pablo Huixtepec,,,,,,,,,,,,,,,,,,,,,,,
"20296","20","296",San Pablo Macuiltianguis,,,,,,,,,,,,,,,,,,,,,,,
"20297","20","297",San Pablo Tijaltepec,,,,,,,,,,,,,,,,,,,,,,,
"20291","20","291",San Pablo Coatlán,,,,,,,,,,,,,,,,,,,,,,,
"20292","20","292",San Pablo Cuatro Venados,,,,,,,,,,,,,,,,,,,,,,,
"20293","20","293",San Pablo Etla,,,,,,,,,,,,,,,,,,,,,,,
"20294","20","294",San Pablo Huitzo,,,,,,,,,,,,,,,,,,,,,,,
"20303","20","303",San Pedro Cajonos,,,,,,,,,,,,,,,,,,,,,,,
"20304","20","304",San Pedro Coxcaltepec Cántaros,,,,,,,,,,,,,,,,,,,,,,,
"20305","20","305",San Pedro Comitancillo,,,,,,,,,,,,,,,,,,,,,,,
"20306","20","306",San Pedro el Alto,,,,,,,,,,,,,,,,,,,,,,,
"20299","20","299",San Pablo Yaganiza,,,,,,,,,,,,,,,,,,,,,,,
"20300","20","300",San Pedro Amuzgos,,,,,,,,,,,,,,,,,,,,,,,
"20301","20","301",San Pedro Apóstol,,,,,,,,,,,,,,,,,,,,,,,
"20302","20","302",San Pedro Atoyac,,,,,,,,,,,,,,,,,,,,,,,
"20279","20","279",San Miguel Suchixtepec,,,,,,,,,,,,,,,,,,,,,,,
"20280","20","280",Villa Talea de Castro,,,,,,,,,,,,,,,,,,,,,,,
"20281","20","281",San Miguel Tecomatlán,,,,,,,,,,,,,,,,,,,,,,,
"20282","20","282",San Miguel Tenango,,,,,,,,,,,,,,,,,,,,,,,
"20275","20","275",San Miguel Quetzaltepec,,,,,,,,,,,,,,,,,,,,,,,
"20276","20","276",San Miguel Santa Flor,,,,,,,,,,,,,,,,,,,,,,,
"20277","20","277",Villa Sola de Vega,,,,,,,,,,,,,,,,,,,,,,,
"20278","20","278",San Miguel Soyaltepec,,,,,,,,,,,,,,,,,,,,,,,
"20287","20","287",San Miguel Tulancingo,,,,,,,,,,,,,,,,,,,,,,,
"20288","20","288",San Miguel Yotao,,,,,,,,,,,,,,,,,,,,,,,
"20289","20","289",San Nicolás,,,,,,,,,,,,,,,,,,,,,,,
"20290","20","290",San Nicolás Hidalgo,,,,,,,,,,,,,,,,,,,,,,,
"20283","20","283",San Miguel Tequixtepec,,,,,,,,,,,,,,,,,,,,,,,
"20284","20","284",San Miguel Tilquiápam,,,,,,,,,,,,,,,,,,,,,,,
"20285","20","285",San Miguel Tlacamama,,,,,,,,,,,,,,,,,,,,,,,
"20286","20","286",San Miguel Tlacotepec,,,,,,,,,,,,,,,,,,,,,,,
"21205","21","205",Yehualtepec,,,,,,,,,,,,,,,,,,,,,,,
"21206","21","206",Zacapala,,,,,,,,,,,,,,,,,,,,,,,
"21201","21","201",Xochiltepec,,,,,,,,,,,,,,,,,,,,,,,
"21202","21","202",Xochitlán de Vicente Suárez,,,,,,,,,,,,,,,,,,,,,,,
"21203","21","203",Xochitlán Todos Santos,,,,,,,,,,,,,,,,,,,,,,,
"21204","21","204",Yaonáhuac,,,,,,,,,,,,,,,,,,,,,,,
"21213","21","213",Zihuateutla,,,,,,,,,,,,,,,,,,,,,,,
"21214","21","214",Zinacatepec,,,,,,,,,,,,,,,,,,,,,,,
"21215","21","215",Zongozotla,,,,,,,,,,,,,,,,,,,,,,,
"21216","21","216",Zoquiapan,,,,,,,,,,,,,,,,,,,,,,,
"21210","21","210",Zapotitlán de Méndez,,,,,,,,,,,,,,,,,,,,,,,
"21211","21","211",Zaragoza,,,,,,,,,,,,,,,,,,,,,,,
"21212","21","212",Zautla,,,,,,,,,,,,,,,,,,,,,,,
"21190","21","190",Totoltepec de Guerrero,,,,,,,,,,,,,,,,,,,,,,,
"21191","21","191",Tulcingo,,,,,,,,,,,,,,,,,,,,,,,
"21192","21","192",Tuzamapan de Galeana,,,,,,,,,,,,,,,,,,,,,,,
"21186","21","186",Tlatlauquitepec,,,,,,,,,,,,,,,,,,,,,,,
"21187","21","187",Tlaxco,,,,,,,,,,,,,,,,,,,,,,,
"21188","21","188",Tochimilco,,,,,,,,,,,,,,,,,,,,,,,
"21198","21","198",Xicotlán,,,,,,,,,,,,,,,,,,,,,,,
"21193","21","193",Tzicatlacoyan,,,,,,,,,,,,,,,,,,,,,,,
"21194","21","194",Venustiano Carranza,,,,,,,,,,,,,,,,,,,,,,,
"21195","21","195",Vicente Guerrero,,,,,,,,,,,,,,,,,,,,,,,
"21196","21","196",Xayacatlán de Bravo,,,,,,,,,,,,,,,,,,,,,,,
"21173","21","173",Teteles de Avila Castillo,,,,,,,,,,,,,,,,,,,,,,,
"21174","21","174",Teziutlán,,,,,,,,,,,,,,,,,,,,,,,
"21175","21","175",Tianguismanalco,,,,,,,,,,,,,,,,,,,,,,,
"21176","21","176",Tilapa,,,,,,,,,,,,,,,,,,,,,,,
"21171","21","171",Tepeyahualco de Cuauhtémoc,,,,,,,,,,,,,,,,,,,,,,,
"21181","21","181",Tlaltenango,,,,,,,,,,,,,,,,,,,,,,,
"21182","21","182",Tlanepantla,,,,,,,,,,,,,,,,,,,,,,,
"21183","21","183",Tlaola,,,,,,,,,,,,,,,,,,,,,,,
"21184","21","184",Tlapacoya,,,,,,,,,,,,,,,,,,,,,,,
"21178","21","178",Tlacuilotepec,,,,,,,,,,,,,,,,,,,,,,,
"21179","21","179",Tlachichuca,,,,,,,,,,,,,,,,,,,,,,,
"21180","21","180",Tlahuapan,,,,,,,,,,,,,,,,,,,,,,,
"21157","21","157",Tehuitzingo,,,,,,,,,,,,,,,,,,,,,,,
"21158","21","158",Tenampulco,,,,,,,,,,,,,,,,,,,,,,,
"21159","21","159",Teopantlán,,,,,,,,,,,,,,,,,,,,,,,
"21160","21","160",Teotlalco,,,,,,,,,,,,,,,,,,,,,,,
"21153","21","153",Tecali de Herrera,,,,,,,,,,,,,,,,,,,,,,,
"21154","21","154",Tecamachalco,,,,,,,,,,,,,,,,,,,,,,,
"21155","21","155",Tecomatlán,,,,,,,,,,,,,,,,,,,,,,,
"21165","21","165",Tepemaxalco,,,,,,,,,,,,,,,,,,,,,,,
"21166","21","166",Tepeojuma,,,,,,,,,,,,,,,,,,,,,,,
"21167","21","167",Tepetzintla,,,,,,,,,,,,,,,,,,,,,,,
"21168","21","168",Tepexco,,,,,,,,,,,,,,,,,,,,,,,
"21161","21","161",Tepanco de López,,,,,,,,,,,,,,,,,,,,,,,
"21162","21","162",Tepango de Rodríguez,,,,,,,,,,,,,,,,,,,,,,,
"21163","21","163",Tepatlaxco de Hidalgo,,,,,,,,,,,,,,,,,,,,,,,
"21164","21","164",Tepeaca,,,,,,,,,,,,,,,,,,,,,,,
"21141","21","141",San Pedro Yeloixtlahuaca,,,,,,,,,,,,,,,,,,,,,,,
"21142","21","142",San Salvador el Seco,,,,,,,,,,,,,,,,,,,,,,,
"21143","21","143",San Salvador el Verde,,,,,,,,,,,,,,,,,,,,,,,
"21144","21","144",San Salvador Huixcolotla,,,,,,,,,,,,,,,,,,,,,,,
"21137","21","137",San Nicolás Buenos Aires,,,,,,,,,,,,,,,,,,,,,,,
"21138","21","138",San Nicolás de los Ranchos,,,,,,,,,,,,,,,,,,,,,,,
"21139","21","139",San Pablo Anicano,,,,,,,,,,,,,,,,,,,,,,,
"21149","21","149",Santiago Miahuatlán,,,,,,,,,,,,,,,,,,,,,,,
"21150","21","150",Huehuetlán el Grande,,,,,,,,,,,,,,,,,,,,,,,
"21151","21","151",Santo Tomás Hueyotlipan,,,,,,,,,,,,,,,,,,,,,,,
"21152","21","152",Soltepec,,,,,,,,,,,,,,,,,,,,,,,
"21145","21","145",San Sebastián Tlacotepec,,,,,,,,,,,,,,,,,,,,,,,
"21146","21","146",Santa Catarina Tlaltempan,,,,,,,,,,,,,,,,,,,,,,,
"21147","21","147",Santa Inés Ahuatempan,,,,,,,,,,,,,,,,,,,,,,,
"21148","21","148",Santa Isabel Cholula,,,,,,,,,,,,,,,,,,,,,,,
"21125","21","125",San Gregorio Atzompa,,,,,,,,,,,,,,,,,,,,,,,
"21126","21","126",San Jerónimo Tecuanipan,,,,,,,,,,,,,,,,,,,,,,,
"21127","21","127",San Jerónimo Xayacatlán,,,,,,,,,,,,,,,,,,,,,,,
"21128","21","128",San José Chiapa,,,,,,,,,,,,,,,,,,,,,,,
"21121","21","121",San Diego la Mesa Tochimiltzingo,,,,,,,,,,,,,,,,,,,,,,,
"21122","21","122",San Felipe Teotlalcingo,,,,,,,,,,,,,,,,,,,,,,,
"21123","21","123",San Felipe Tepatlán,,,,,,,,,,,,,,,,,,,,,,,
"21133","21","133",San Martín Totoltepec,,,,,,,,,,,,,,,,,,,,,,,
"21135","21","135",San Miguel Ixitlán,,,,,,,,,,,,,,,,,,,,,,,
"21136","21","136",San Miguel Xoxtla,,,,,,,,,,,,,,,,,,,,,,,
"21129","21","129",San José Miahuatlán,,,,,,,,,,,,,,,,,,,,,,,
"21130","21","130",San Juan Atenco,,,,,,,,,,,,,,,,,,,,,,,
"21131","21","131",San Juan Atzompa,,,,,,,,,,,,,,,,,,,,,,,
"21109","21","109",Pahuatlán,,,,,,,,,,,,,,,,,,,,,,,
"21110","21","110",Palmar de Bravo,,,,,,,,,,,,,,,,,,,,,,,
"21111","21","111",Pantepec,,,,,,,,,,,,,,,,,,,,,,,
"21112","21","112",Petlalcingo,,,,,,,,,,,,,,,,,,,,,,,
"21105","21","105",Ocotepec,,,,,,,,,,,,,,,,,,,,,,,
"21106","21","106",Ocoyucan,,,,,,,,,,,,,,,,,,,,,,,
"21107","21","107",Olintla,,,,,,,,,,,,,,,,,,,,,,,
"21108","21","108",Oriental,,,,,,,,,,,,,,,,,,,,,,,
"21117","21","117",Rafael Lara Grajales,,,,,,,,,,,,,,,,,,,,,,,
"21118","21","118",Los Reyes de Juárez,,,,,,,,,,,,,,,,,,,,,,,
"21119","21","119",San Andrés Cholula,,,,,,,,,,,,,,,,,,,,,,,
"21120","21","120",San Antonio Cañada,,,,,,,,,,,,,,,,,,,,,,,
"21116","21","116",Quimixtlán,,,,,,,,,,,,,,,,,,,,,,,
"21093","21","093",Lafragua,,,,,,,,,,,,,,,,,,,,,,,
"21094","21","094",Libres,,,,,,,,,,,,,,,,,,,,,,,
"21095","21","095",La Magdalena Tlatlauquitepec,,,,,,,,,,,,,,,,,,,,,,,
"21096","21","096",Mazapiltepec de Juárez,,,,,,,,,,,,,,,,,,,,,,,
"21089","21","089",Jopala,,,,,,,,,,,,,,,,,,,,,,,
"21090","21","090",Juan C. Bonilla,,,,,,,,,,,,,,,,,,,,,,,
"21091","21","091",Juan Galindo,,,,,,,,,,,,,,,,,,,,,,,
"21092","21","092",Juan N. Méndez,,,,,,,,,,,,,,,,,,,,,,,
"21101","21","101",Nauzontla,,,,,,,,,,,,,,,,,,,,,,,
"21102","21","102",Nealtican,,,,,,,,,,,,,,,,,,,,,,,
"21103","21","103",Nicolás Bravo,,,,,,,,,,,,,,,,,,,,,,,
"21097","21","097",Mixtla,,,,,,,,,,,,,,,,,,,,,,,
"21098","21","098",Molcaxac,,,,,,,,,,,,,,,,,,,,,,,
"21099","21","099",Cañada Morelos,,,,,,,,,,,,,,,,,,,,,,,
"21100","21","100",Naupan,,,,,,,,,,,,,,,,,,,,,,,
"21077","21","077",Hueytlalpan,,,,,,,,,,,,,,,,,,,,,,,
"21078","21","078",Huitzilan de Serdán,,,,,,,,,,,,,,,,,,,,,,,
"21079","21","079",Huitziltepec,,,,,,,,,,,,,,,,,,,,,,,
"21080","21","080",Atlequizayan,,,,,,,,,,,,,,,,,,,,,,,
"21075","21","075",Hueyapan,,,,,,,,,,,,,,,,,,,,,,,
"21076","21","076",Hueytamalco,,,,,,,,,,,,,,,,,,,,,,,
"21086","21","086",Jalpan,,,,,,,,,,,,,,,,,,,,,,,
"21087","21","087",Jolalpan,,,,,,,,,,,,,,,,,,,,,,,
"21088","21","088",Jonotla,,,,,,,,,,,,,,,,,,,,,,,
"21081","21","081",Ixcamilpa de Guerrero,,,,,,,,,,,,,,,,,,,,,,,
"21082","21","082",Ixcaquixtla,,,,,,,,,,,,,,,,,,,,,,,
"21084","21","084",Ixtepec,,,,,,,,,,,,,,,,,,,,,,,
"21061","21","061",Eloxochitlán,,,,,,,,,,,,,,,,,,,,,,,
"21062","21","062",Epatlán,,,,,,,,,,,,,,,,,,,,,,,
"21063","21","063",Esperanza,,,,,,,,,,,,,,,,,,,,,,,
"21064","21","064",Francisco Z. Mena,,,,,,,,,,,,,,,,,,,,,,,
"21057","21","057",Honey,,,,,,,,,,,,,,,,,,,,,,,
"21058","21","058",Chilchotla,,,,,,,,,,,,,,,,,,,,,,,
"21059","21","059",Chinantla,,,,,,,,,,,,,,,,,,,,,,,
"21060","21","060",Domingo Arenas,,,,,,,,,,,,,,,,,,,,,,,
"21070","21","070",Huatlatlauca,,,,,,,,,,,,,,,,,,,,,,,
"21071","21","071",Huauchinango,,,,,,,,,,,,,,,,,,,,,,,
"21072","21","072",Huehuetla,,,,,,,,,,,,,,,,,,,,,,,
"21065","21","065",General Felipe Ángeles,,,,,,,,,,,,,,,,,,,,,,,
"21066","21","066",Guadalupe,,,,,,,,,,,,,,,,,,,,,,,
"21067","21","067",Guadalupe Victoria,,,,,,,,,,,,,,,,,,,,,,,
"21068","21","068",Hermenegildo Galeana,,,,,,,,,,,,,,,,,,,,,,,
"21046","21","046",Chapulco,,,,,,,,,,,,,,,,,,,,,,,
"21048","21","048",Chiautzingo,,,,,,,,,,,,,,,,,,,,,,,
"21041","21","041",Cuautlancingo,,,,,,,,,,,,,,,,,,,,,,,
"21042","21","042",Cuayuca de Andrade,,,,,,,,,,,,,,,,,,,,,,,
"21044","21","044",Cuyoaco,,,,,,,,,,,,,,,,,,,,,,,
"21053","21","053",Chignahuapan,,,,,,,,,,,,,,,,,,,,,,,
"21054","21","054",Chignautla,,,,,,,,,,,,,,,,,,,,,,,
"21055","21","055",Chila,,,,,,,,,,,,,,,,,,,,,,,
"21056","21","056",Chila de la Sal,,,,,,,,,,,,,,,,,,,,,,,
"21049","21","049",Chiconcuautla,,,,,,,,,,,,,,,,,,,,,,,
"21050","21","050",Chichiquila,,,,,,,,,,,,,,,,,,,,,,,
"21052","21","052",Chigmecatitlán,,,,,,,,,,,,,,,,,,,,,,,
"21029","21","029",Caxhuacan,,,,,,,,,,,,,,,,,,,,,,,
"21030","21","030",Coatepec,,,,,,,,,,,,,,,,,,,,,,,
"21031","21","031",Coatzingo,,,,,,,,,,,,,,,,,,,,,,,
"21032","21","032",Cohetzala,,,,,,,,,,,,,,,,,,,,,,,
"21025","21","025",Ayotoxco de Guerrero,,,,,,,,,,,,,,,,,,,,,,,
"21026","21","026",Calpan,,,,,,,,,,,,,,,,,,,,,,,
"21027","21","027",Caltepec,,,,,,,,,,,,,,,,,,,,,,,
"21028","21","028",Camocuautla,,,,,,,,,,,,,,,,,,,,,,,
"21037","21","037",Coyotepec,,,,,,,,,,,,,,,,,,,,,,,
"21038","21","038",Cuapiaxtla de Madero,,,,,,,,,,,,,,,,,,,,,,,
"21039","21","039",Cuautempan,,,,,,,,,,,,,,,,,,,,,,,
"21033","21","033",Cohuecan,,,,,,,,,,,,,,,,,,,,,,,
"21034","21","034",Coronango,,,,,,,,,,,,,,,,,,,,,,,
"21035","21","035",Coxcatlán,,,,,,,,,,,,,,,,,,,,,,,
"21036","21","036",Coyomeapan,,,,,,,,,,,,,,,,,,,,,,,
"21013","21","013",Altepexi,,,,,,,,,,,,,,,,,,,,,,,
"21014","21","014",Amixtlán,,,,,,,,,,,,,,,,,,,,,,,
"21015","21","015",Amozoc,,,,,,,,,,,,,,,,,,,,,,,
"21016","21","016",Aquixtla,,,,,,,,,,,,,,,,,,,,,,,
"21009","21","009",Ahuehuetitla,,,,,,,,,,,,,,,,,,,,,,,
"21010","21","010",Ajalpan,,,,,,,,,,,,,,,,,,,,,,,
"21011","21","011",Albino Zertuche,,,,,,,,,,,,,,,,,,,,,,,
"21012","21","012",Aljojuca,,,,,,,,,,,,,,,,,,,,,,,
"21021","21","021",Atzala,,,,,,,,,,,,,,,,,,,,,,,
"21022","21","022",Atzitzihuacán,,,,,,,,,,,,,,,,,,,,,,,
"21023","21","023",Atzitzintla,,,,,,,,,,,,,,,,,,,,,,,
"21024","21","024",Axutla,,,,,,,,,,,,,,,,,,,,,,,
"21017","21","017",Atempan,,,,,,,,,,,,,,,,,,,,,,,
"21018","21","018",Atexcal,,,,,,,,,,,,,,,,,,,,,,,
"21020","21","020",Atoyatempan,,,,,,,,,,,,,,,,,,,,,,,
"20567","20","567",Zapotitlán Lagunas,,,,,,,,,,,,,,,,,,,,,,,
"20568","20","568",Zapotitlán Palmas,,,,,,,,,,,,,,,,,,,,,,,
"20569","20","569",Santa Inés de Zaragoza,,,,,,,,,,,,,,,,,,,,,,,
"20570","20","570",Zimatlán de Álvarez,,,,,,,,,,,,,,,,,,,,,,,
"20563","20","563",Yogana,,,,,,,,,,,,,,,,,,,,,,,
"20564","20","564",Yutanduchi de Guerrero,,,,,,,,,,,,,,,,,,,,,,,
"20566","20","566",San Mateo Yucutindoo,,,,,,,,,,,,,,,,,,,,,,,
"21005","21","005",Acteopan,,,,,,,,,,,,,,,,,,,,,,,
"21006","21","006",Ahuacatlán,,,,,,,,,,,,,,,,,,,,,,,
"21007","21","007",Ahuatlán,,,,,,,,,,,,,,,,,,,,,,,
"21008","21","008",Ahuazotepec,,,,,,,,,,,,,,,,,,,,,,,
"21001","21","001",Acajete,,,,,,,,,,,,,,,,,,,,,,,
"21002","21","002",Acateno,,,,,,,,,,,,,,,,,,,,,,,
"21003","21","003",Acatlán,,,,,,,,,,,,,,,,,,,,,,,
"21004","21","004",Acatzingo,,,,,,,,,,,,,,,,,,,,,,,
"20551","20","551",Tlacolula de Matamoros,,,,,,,,,,,,,,,,,,,,,,,
